"01.w_Defects/bit_shift.c:106","(error) Shifting 32-bit value by 32 bits is undefined behaviour"
"01.w_Defects/bit_shift.c:133","(error) Shifting 32-bit value by 32 bits is undefined behaviour"
"01.w_Defects/bit_shift.c:146","(error) Shifting 32-bit value by 32 bits is undefined behaviour"
"01.w_Defects/bit_shift.c:175","(error) Shifting 32-bit value by 32 bits is undefined behaviour"
"01.w_Defects/bit_shift.c:208","(error) Shifting 32-bit value by 32 bits is undefined behaviour"
"01.w_Defects/bit_shift.c:21","(error) Shifting 32-bit value by 32 bits is undefined behaviour"
"01.w_Defects/bit_shift.c:225","(error) Shifting 32-bit value by 32 bits is undefined behaviour"
"01.w_Defects/bit_shift.c:45","(error) Shifting 32-bit value by 32 bits is undefined behaviour"
"01.w_Defects/bit_shift.c:69","(error) Shifting by a negative value is undefined behaviour"
"01.w_Defects/bit_shift.c:81","(error) Shifting 32-bit value by 32 bits is undefined behaviour"
"01.w_Defects/bit_shift.c:93","(error) Shifting by a negative value is undefined behaviour"
"01.w_Defects/buffer_overrun_dynamic.c:106","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/buffer_overrun_dynamic.c:124","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/buffer_overrun_dynamic.c:21","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/buffer_overrun_dynamic.c:229","(style) The scope of the variable 'index' can be reduced."
"01.w_Defects/buffer_overrun_dynamic.c:244","(style) The scope of the variable 'index' can be reduced."
"01.w_Defects/buffer_overrun_dynamic.c:328","(style) The scope of the variable 'indexes' can be reduced."
"01.w_Defects/buffer_overrun_dynamic.c:329","(style) The scope of the variable 'index' can be reduced."
"01.w_Defects/buffer_overrun_dynamic.c:332","(error) Array 'indexes4' accessed at index 4, which is out of bounds."
"01.w_Defects/buffer_overrun_dynamic.c:381","(style) The scope of the variable 'p2' can be reduced."
"01.w_Defects/buffer_overrun_dynamic.c:398","(style) The scope of the variable 'p' can be reduced."
"01.w_Defects/buffer_overrun_dynamic.c:414","(style) The scope of the variable 'p' can be reduced."
"01.w_Defects/buffer_overrun_dynamic.c:415","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/buffer_overrun_dynamic.c:456","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/buffer_overrun_dynamic.c:53","(style) The scope of the variable 'ret' can be reduced."
"01.w_Defects/buffer_overrun_dynamic.c:54","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/buffer_overrun_dynamic.c:571","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/buffer_overrun_dynamic.c:601","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/buffer_overrun_dynamic.c:606","(error) Array 'ptr_si.arr10' accessed at index 10, which is out of bounds."
"01.w_Defects/buffer_overrun_dynamic.c:88","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:109","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:127","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:177","(error) Array index -3 is out of bounds."
"01.w_Defects/buffer_underrun_dynamic.c:22","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:233","(style) The scope of the variable 'index' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:247 -> 01.w_Defects/buffer_underrun_dynamic.c:248","(style) Variable 'index' is reassigned a value before the old one has been used."
"01.w_Defects/buffer_underrun_dynamic.c:333","(style) The scope of the variable 'indexes' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:334","(style) The scope of the variable 'index' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:386","(style) The scope of the variable 'p2' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:403","(style) The scope of the variable 'p' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:419","(style) The scope of the variable 'p' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:420","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:459","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:479","(style) The scope of the variable 'p' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:495","(style) The scope of the variable 'p' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:531","(error) Array 'buf1' accessed at index -1, which is out of bounds."
"01.w_Defects/buffer_underrun_dynamic.c:56","(style) The scope of the variable 'ret' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:571","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:57","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:600","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:615","(style) The scope of the variable 'c' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:640","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:640","(style) The scope of the variable 'loc' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:642","(style) The scope of the variable 'ch' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:670","(style) Condition 'loc1==0' is always true"
"01.w_Defects/buffer_underrun_dynamic.c:675","(style) Condition 'loc2==0' is always true"
"01.w_Defects/buffer_underrun_dynamic.c:694","(style) The scope of the variable 'test' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:700","(error) Array 'newTest10' accessed at index -10, which is out of bounds."
"01.w_Defects/buffer_underrun_dynamic.c:700","(style) Variable 'c' is assigned a value that is never used."
"01.w_Defects/buffer_underrun_dynamic.c:713","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:746","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:746","(style) The scope of the variable 'loc' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:771","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/buffer_underrun_dynamic.c:91","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/conflicting_cond.c:103","(warning) Logical conjunction always evaluates to false: a == 0 && a == 1."
"01.w_Defects/conflicting_cond.c:118","(warning) Logical conjunction always evaluates to false: a == 0 && a == 1."
"01.w_Defects/conflicting_cond.c:137","(warning) Logical conjunction always evaluates to false: a == 0 && a == 1."
"01.w_Defects/conflicting_cond.c:157","(warning) Logical conjunction always evaluates to false: a < 5 && a > 10."
"01.w_Defects/conflicting_cond.c:199","(warning) Logical conjunction always evaluates to false: a == 0 && a == 1."
"01.w_Defects/conflicting_cond.c:24","(warning) Logical conjunction always evaluates to false: a == 0 && a == 1."
"01.w_Defects/conflicting_cond.c:43","(warning) Logical conjunction always evaluates to false: a < 5 && a > 10."
"01.w_Defects/data_overflow.c:165","(error) Signed integer overflow for expression 'max+128'."
"01.w_Defects/data_overflow.c:177","(error) Signed integer overflow for expression 'max*2'."
"01.w_Defects/data_overflow.c:190","(error) Signed integer overflow for expression 'max+d'."
"01.w_Defects/data_overflow.c:216","(error) Signed integer overflow for expression '(5*max)+3'."
"01.w_Defects/data_overflow.c:228","(error) Signed integer overflow for expression '(max*max)+88048'."
"01.w_Defects/data_overflow.c:257","(error) Signed integer overflow for expression 'max+d'."
"01.w_Defects/data_overflow.c:290","(error) Signed integer overflow for expression 'max+d1'."
"01.w_Defects/data_overflow.c:307","(error) Signed integer overflow for expression 'max+d2'."
"01.w_Defects/data_overflow.c:48","(error) Signed integer overflow for expression 'max+1'."
"01.w_Defects/data_underflow.c:152","(error) Signed integer overflow for expression 'min-d'."
"01.w_Defects/data_underflow.c:20","(error) Signed integer overflow for expression 'min-2'."
"01.w_Defects/data_underflow.c:58","(error) Signed integer overflow for expression 'min-128'."
"01.w_Defects/data_underflow.c:70","(error) Signed integer overflow for expression 'min*2'."
"01.w_Defects/data_underflow.c:81","(error) Signed integer overflow for expression '-2147483647-2'."
"01.w_Defects/dead_code.c:114","(style) Condition 'flag==0' is always false"
"01.w_Defects/dead_code.c:228","(style) Condition 'flag>0' is always false"
"01.w_Defects/dead_code.c:246","(style) Condition 'flag==0' is always false"
"01.w_Defects/dead_code.c:97","(style) Condition 'flag>0' is always false"
"01.w_Defects/deletion_of_data_structure_sentinel.c:40","(warning, inconclusive) The buffer 'str2' is not null-terminated after the call to memcpy()."
"01.w_Defects/double_free.c:101","(error) Deallocating a deallocated pointer: ptr"
"01.w_Defects/double_free.c:101","(error) Memory pointed to by 'ptr' is freed twice."
"01.w_Defects/double_free.c:115","(error) Deallocating a deallocated pointer: ptr"
"01.w_Defects/double_free.c:115","(error) Memory pointed to by 'ptr' is freed twice."
"01.w_Defects/double_free.c:128","(style) Condition 'flag>=0' is always true"
"01.w_Defects/double_free.c:131","(error) Deallocating a deallocated pointer: ptr"
"01.w_Defects/double_free.c:131","(error) Memory pointed to by 'ptr' is freed twice."
"01.w_Defects/double_free.c:168","(error) Deallocating a deallocated pointer: ptr"
"01.w_Defects/double_free.c:187","(error) Deallocating a deallocated pointer: ptr"
"01.w_Defects/double_free.c:203","(style) Condition 'flag==1' is always true"
"01.w_Defects/double_free.c:22","(error) Deallocating a deallocated pointer: ptr"
"01.w_Defects/double_free.c:22","(error) Memory pointed to by 'ptr' is freed twice."
"01.w_Defects/double_free.c:43","(error) Deallocating a deallocated pointer: ptr"
"01.w_Defects/double_free.c:64","(error) Deallocating a deallocated pointer: ptr"
"01.w_Defects/double_lock.c:199","(warning) %lu in format string (no. 1) requires 'unsigned long' but the argument type is 'long'."
"01.w_Defects/double_lock.c:213","(warning) %lu in format string (no. 1) requires 'unsigned long' but the argument type is 'long'."
"01.w_Defects/double_lock.c:222","(style) Variable 'rc' is assigned a value that is never used."
"01.w_Defects/endless_loop.c:131","(style) Condition 'flag>0' is always true"
"01.w_Defects/endless_loop.c:148","(style) Condition 'flag==0' is always true"
"01.w_Defects/free_nondynamic_allocated_memory.c:103","(error) Deallocation of an auto-variable results in undefined behaviour."
"01.w_Defects/free_nondynamic_allocated_memory.c:127","(style) Condition 'a>b' is always true"
"01.w_Defects/free_nondynamic_allocated_memory.c:140","(style) Condition 'a<b' is always true"
"01.w_Defects/free_nondynamic_allocated_memory.c:20","(style) The scope of the variable 'ptr' can be reduced."
"01.w_Defects/free_nondynamic_allocated_memory.c:229","(error) Deallocation of an auto-variable results in undefined behaviour."
"01.w_Defects/free_nondynamic_allocated_memory.c:33","(style) The scope of the variable 'ptr' can be reduced."
"01.w_Defects/free_nondynamic_allocated_memory.c:35","(style) Condition 'flag>0' is always true"
"01.w_Defects/free_nondynamic_allocated_memory.c:62","(error) Deallocation of an auto-variable results in undefined behaviour."
"01.w_Defects/free_nondynamic_allocated_memory.c:86","(error) Deallocation of an auto-variable results in undefined behaviour."
"01.w_Defects/free_nondynamic_allocated_memory.c:96","(style) Variable 'b' is assigned a value that is never used."
"01.w_Defects/free_nondynamic_allocated_memory.c:96","(style) Variable 'c' is assigned a value that is never used."
"01.w_Defects/free_nondynamic_allocated_memory.c:97","(style) Variable 'ptr1' is assigned a value that is never used."
"01.w_Defects/free_nondynamic_allocated_memory.c:98","(style) Variable 'ptr2' is assigned a value that is never used."
"01.w_Defects/free_nondynamic_allocated_memory.c:99","(style) Variable 'ptr3' is assigned a value that is never used."
"01.w_Defects/free_null_pointer.c:137","(style) The scope of the variable 's1' can be reduced."
"01.w_Defects/free_null_pointer.c:195","(style, inconclusive) Statements following return, break, continue, goto or throw will never be executed."
"01.w_Defects/free_null_pointer.c:229","(style) Checking if unsigned variable 'min' is less than zero."
"01.w_Defects/free_null_pointer.c:255","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/free_null_pointer.c:302","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/free_null_pointer.c:34","(style) Condition 'a>0' is always true"
"01.w_Defects/free_null_pointer.c:419","(style) Variable 'ret' is assigned a value that is never used."
"01.w_Defects/free_null_pointer.c:420","(style) Variable 'p' is assigned a value that is never used."
"01.w_Defects/free_null_pointer.c:451","(style) Condition 'flag==10' is always true"
"01.w_Defects/free_null_pointer.c:452","(style) Variable 'a' is assigned a value that is never used."
"01.w_Defects/free_null_pointer.c:457","(style) Condition 'flag==10' is always true"
"01.w_Defects/free_null_pointer.c:463","(error) Memory leak: ptr"
"01.w_Defects/free_null_pointer.c:509","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/free_null_pointer.c:525","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/free_null_pointer.c:539","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/func_pointer.c:123","(style) Variable 'str' is assigned a value that is never used."
"01.w_Defects/func_pointer.c:165","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/func_pointer.c:165","(style) The scope of the variable 'j' can be reduced."
"01.w_Defects/func_pointer.c:166","(style) The scope of the variable 'doubleptr' can be reduced."
"01.w_Defects/func_pointer.c:250","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/func_pointer.c:250","(style) The scope of the variable 'j' can be reduced."
"01.w_Defects/func_pointer.c:256 -> 01.w_Defects/func_pointer.c:257","(style) Variable 'doubleptr' is reassigned a value before the old one has been used."
"01.w_Defects/func_pointer.c:301","(style) The scope of the variable 'ptr' can be reduced."
"01.w_Defects/func_pointer.c:34","(style) Variable 'a' is assigned a value that is never used."
"01.w_Defects/func_pointer.c:352","(error) Null pointer dereference"
"01.w_Defects/func_pointer.c:352","(error) Null pointer dereference: p"
"01.w_Defects/func_pointer.c:353","(error) Null pointer dereference: p"
"01.w_Defects/func_pointer.c:353","(style) Variable 'ret' is assigned a value that is never used."
"01.w_Defects/func_pointer.c:365","(style) Variable 'a' is assigned a value that is never used."
"01.w_Defects/func_pointer.c:375","(style) Variable 'ret' is assigned a value that is never used."
"01.w_Defects/func_pointer.c:386","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/func_pointer.c:387","(style) The scope of the variable 'j' can be reduced."
"01.w_Defects/func_pointer.c:388","(style) The scope of the variable 'str_rev' can be reduced."
"01.w_Defects/func_pointer.c:42","(style) Variable 'ret' is assigned a value that is never used."
"01.w_Defects/func_pointer.c:498","(style) Variable 'flag' is assigned a value that is never used."
"01.w_Defects/func_pointer.c:531","(style) Statements following return, break, continue, goto or throw will never be executed."
"01.w_Defects/func_pointer.c:538","(style) Variable 'f' is assigned a value that is never used."
"01.w_Defects/func_pointer.c:548","(style) Variable 'flag' is assigned a value that is never used."
"01.w_Defects/func_pointer.c:584","(style) The scope of the variable 'st' can be reduced."
"01.w_Defects/func_pointer.c:592","(style) Variable 'st' is assigned a value that is never used."
"01.w_Defects/func_pointer.c:76","(style) The scope of the variable 'ret' can be reduced."
"01.w_Defects/func_pointer.c:81","(style) Variable 'ret' is assigned a value that is never used."
"01.w_Defects/func_pointer.c:92","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/func_pointer.c:93","(style) The scope of the variable 'j' can be reduced."
"01.w_Defects/func_pointer.c:94","(style) The scope of the variable 'str_rev' can be reduced."
"01.w_Defects/function_return_value_unchecked.c:207","(style) The scope of the variable 'ptr' can be reduced."
"01.w_Defects/function_return_value_unchecked.c:277","(style) Condition 'a==20' is always false"
"01.w_Defects/function_return_value_unchecked.c:282","(style) Condition 'b!=2' is always false"
"01.w_Defects/function_return_value_unchecked.c:287","(style) Condition 'c>0' is always false"
"01.w_Defects/function_return_value_unchecked.c:398","(style) Variable 'i' is assigned a value that is never used."
"01.w_Defects/function_return_value_unchecked.c:88","(style) Condition 'a!=0' is always false"
"01.w_Defects/improper_termination_of_block.c:20","(style) The scope of the variable 'x' can be reduced."
"01.w_Defects/improper_termination_of_block.c:22","(style) Condition 'condition==0' is always true"
"01.w_Defects/improper_termination_of_block.c:38","(style) Condition 'condition==0' is always true"
"01.w_Defects/improper_termination_of_block.c:67","(style) Condition 'x<10' is always true"
"01.w_Defects/insign_code.c:24","(style) Variable 'i' is assigned a value that is never used."
"01.w_Defects/invalid_memory_access.c:147","(error) Uninitialized variable: ptr"
"01.w_Defects/invalid_memory_access.c:188 -> 01.w_Defects/invalid_memory_access.c:175","(warning, inconclusive) Either the condition 'buf2!=0' is redundant or there is possible null pointer dereference: buf2."
"01.w_Defects/invalid_memory_access.c:188","(error) Dereferencing 'buf2' after it is deallocated / released"
"01.w_Defects/invalid_memory_access.c:220","(style) The scope of the variable 'buf1' can be reduced."
"01.w_Defects/invalid_memory_access.c:224","(error) Dereferencing 'buf' after it is deallocated / released"
"01.w_Defects/invalid_memory_access.c:256","(style) The scope of the variable 'p' can be reduced."
"01.w_Defects/invalid_memory_access.c:294","(error) Dereferencing 'ptr1' after it is deallocated / released"
"01.w_Defects/invalid_memory_access.c:39","(style) Condition 'flag==10' is always true"
"01.w_Defects/invalid_memory_access.c:422","(style) Variable 'i' is assigned a value that is never used."
"01.w_Defects/invalid_memory_access.c:45","(error) Dereferencing 'ptr' after it is deallocated / released"
"01.w_Defects/invalid_memory_access.c:45","(style) Variable 'a' is assigned a value that is never used."
"01.w_Defects/invalid_memory_access.c:476","(style) Statements following return, break, continue, goto or throw will never be executed."
"01.w_Defects/invalid_memory_access.c:500","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/invalid_memory_access.c:501","(style) The scope of the variable 'j' can be reduced."
"01.w_Defects/invalid_memory_access.c:502","(style) The scope of the variable 'str_rev' can be reduced."
"01.w_Defects/invalid_memory_access.c:516","(error) Returning/dereferencing 'str_rev' after it is deallocated / released"
"01.w_Defects/invalid_memory_access.c:532","(style) Variable 'str' is assigned a value that is never used."
"01.w_Defects/invalid_memory_access.c:553","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/invalid_memory_access.c:573","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/invalid_memory_access.c:85","(error) Uninitialized variable: a"
"01.w_Defects/invalid_memory_access.c:86","(error) Memory leak: dptr"
"01.w_Defects/littlemem_st.c:36","(style) Variable 'ret' is assigned a value that is never used."
"01.w_Defects/littlemem_st.c:89","(style) Variable 'buf' is not assigned a value."
"01.w_Defects/lock_never_unlock.c:228","(style) Variable 'ip' is assigned a value that is never used."
"01.w_Defects/lock_never_unlock.c:325","(style) Variable 'ip' is assigned a value that is never used."
"01.w_Defects/lock_never_unlock.c:340","(style) The scope of the variable 't1' can be reduced."
"01.w_Defects/lock_never_unlock.c:341","(style) The scope of the variable 't2' can be reduced."
"01.w_Defects/lock_never_unlock.c:493","(style) The scope of the variable 't1' can be reduced."
"01.w_Defects/lock_never_unlock.c:494","(style) The scope of the variable 't2' can be reduced."
"01.w_Defects/memory_allocation_failure.c:174","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/memory_allocation_failure.c:189","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/memory_allocation_failure.c:217","(style) The scope of the variable 'j' can be reduced."
"01.w_Defects/memory_allocation_failure.c:267","(error) Return value of allocation function 'memory_allocation_failure_008_func_001' is not stored."
"01.w_Defects/memory_allocation_failure.c:284","(error) Memory leak: buf"
"01.w_Defects/memory_allocation_failure.c:315","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/memory_allocation_failure.c:38","(style) The scope of the variable 'buf' can be reduced."
"01.w_Defects/memory_allocation_failure.c:390","(style) The scope of the variable 'p' can be reduced."
"01.w_Defects/memory_allocation_failure.c:39","(error) Memory leak: buf"
"01.w_Defects/memory_allocation_failure.c:444","(style) Condition 'flag==10' is always true"
"01.w_Defects/memory_allocation_failure.c:513","(error) Uninitialized variable: a"
"01.w_Defects/memory_allocation_failure.c:551","(style) The scope of the variable 'j' can be reduced."
"01.w_Defects/memory_allocation_failure.c:55","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/memory_allocation_failure.c:618","(error) Uninitialized variable: b"
"01.w_Defects/memory_leak.c:110","(style) Condition 'flag>0' is always true"
"01.w_Defects/memory_leak.c:118","(style) Condition 'flag<0' is always false"
"01.w_Defects/memory_leak.c:120","(error) Memory leak: ptr"
"01.w_Defects/memory_leak.c:215","(error) Memory leak: p"
"01.w_Defects/memory_leak.c:219","(error) Memory leak: p"
"01.w_Defects/memory_leak.c:22","(style) The scope of the variable 'buf' can be reduced."
"01.w_Defects/memory_leak.c:231","(error) Memory leak: p"
"01.w_Defects/memory_leak.c:231","(portability) Casting from float* to integer* is not portable due to different binary data representations on different platforms."
"01.w_Defects/memory_leak.c:236","(error) Memory leak: p"
"01.w_Defects/memory_leak.c:23","(error) Memory leak: buf"
"01.w_Defects/memory_leak.c:245 -> 01.w_Defects/memory_leak.c:247","(style) Variable 'p1' is reassigned a value before the old one has been used."
"01.w_Defects/memory_leak.c:247","(error) Memory leak: p1"
"01.w_Defects/memory_leak.c:276","(style) Variable 'buf' is assigned a value that is never used."
"01.w_Defects/memory_leak.c:286","(style) struct member 'memory_leak_0012_s_001::b' is never used."
"01.w_Defects/memory_leak.c:291","(style) struct member 'memory_leak_0012_s_002::b' is never used."
"01.w_Defects/memory_leak.c:296","(style) struct member 'memory_leak_0012_s_003::b' is never used."
"01.w_Defects/memory_leak.c:308 -> 01.w_Defects/memory_leak.c:309","(style) Variable 'p' is reassigned a value before the old one has been used."
"01.w_Defects/memory_leak.c:309","(error) Memory leak: p"
"01.w_Defects/memory_leak.c:353","(error) Memory leak: p"
"01.w_Defects/memory_leak.c:372 -> 01.w_Defects/memory_leak.c:373","(style) Variable 'fptr' is reassigned a value before the old one has been used."
"01.w_Defects/memory_leak.c:382","(style) Variable 'fptr1' is assigned a value that is never used."
"01.w_Defects/memory_leak.c:404","(error) Memory leak: str1"
"01.w_Defects/memory_leak.c:467","(style, inconclusive) Statements following return, break, continue, goto or throw will never be executed."
"01.w_Defects/memory_leak.c:497","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/null_pointer.c:133","(error) Null pointer dereference"
"01.w_Defects/null_pointer.c:159","(error) Null pointer dereference"
"01.w_Defects/null_pointer.c:159","(error) Null pointer dereference: p1"
"01.w_Defects/null_pointer.c:173","(error) Null pointer dereference"
"01.w_Defects/null_pointer.c:173","(error) Null pointer dereference: p2"
"01.w_Defects/null_pointer.c:180","(error) Null pointer dereference: p"
"01.w_Defects/null_pointer.c:196 -> 01.w_Defects/null_pointer.c:192","(warning) Either the condition 'p!=0' is redundant or there is possible null pointer dereference: p."
"01.w_Defects/null_pointer.c:213 -> 01.w_Defects/null_pointer.c:214","(warning) Either the condition 'p!=0' is redundant or there is possible null pointer dereference: p."
"01.w_Defects/null_pointer.c:23","(error) Null pointer dereference"
"01.w_Defects/null_pointer.c:23","(error) Null pointer dereference: p"
"01.w_Defects/null_pointer.c:282","(style, inconclusive) Statements following return, break, continue, goto or throw will never be executed."
"01.w_Defects/null_pointer.c:314","(style) The scope of the variable 'i' can be reduced."
"01.w_Defects/null_pointer.c:34","(error) Null pointer dereference"
"01.w_Defects/null_pointer.c:34","(error) Null pointer dereference: p"
"01.w_Defects/null_pointer.c:63","(error) Null pointer dereference: p"
"01.w_Defects/null_pointer.c:72","(style) struct member 'null_pointer_005_s_001::b' is never used."
"01.w_Defects/null_pointer.c:77","(style) struct member 'null_pointer_005_s_002::b' is never used."
"01.w_Defects/null_pointer.c:82","(style) struct member 'null_pointer_005_s_003::b' is never used."
"01.w_Defects/null_pointer.c:94","(error) Null pointer dereference: p"
"01.w_Defects/overrun_st.c:110","(error) Array 'buf567' index buf556 out of bounds."
"01.w_Defects/overrun_st.c:120","(style) Variable 'buf1' is not assigned a value."
"01.w_Defects/overrun_st.c:124","(style) Variable 'buf5' is not assigned a value."
"01.w_Defects/overrun_st.c:135","(style) struct member 'overrun_st_011_s_001::b' is never used."
"01.w_Defects/overrun_st.c:136","(style) struct member 'overrun_st_011_s_001::c' is never used."
"01.w_Defects/overrun_st.c:142","(error) Array 'sbuf5' accessed at index 5, which is out of bounds."
"01.w_Defects/overrun_st.c:142","(style) Variable 'sbuf' is assigned a value that is never used."
"01.w_Defects/overrun_st.c:158","(error) Array 'overrun_st_012_s_gbl.buf5' accessed at index 5, which is out of bounds."
